'(32, 39, [25], 2)' 2
'(11, 7, [16], 2)' 2
'(18, 20, [33], 1)' 1
'(15, 20, [28], 1)' 1
'(1, 21, [42], 2)' 2
'(22, 31, [32], 2)' 2
'(28, 41, [26], 1)' 1
'(9, 21, [26], 2)' 2
'(8, 5, [12], 2)' 2
'(4, 35, [36], 1)' 1
'(34, 37, [43], 2)' 2
'(35, 27, [11], 2)' 2
'(29, 27, [33], 2)' 2
'(17, 12, [40], 2)' 2
'(36, 37, [23], 2)' 1
'(6, 3, [32], 2)' 2
'(25, 37, [40], 2)' 2
'(31, 9, [40], 2)' 2
'(23, 16, [37], 2)' 2
'(0, 33, [42], 1)' 1
'(35, 34, [26], 2)' 1
'(2, 7, [22], 1)' 1
'(42, 38, [26], 2)' 2
'(37, 23, [8], 2)' 2
'(11, 7, [41], 2)' 2
'(15, 27, [11], 1)' 1
'(4, 16, [20], 1)' 1
'(34, 39, [19], 1)' 1
'(7, 5, [14], 2)' 2
'(2, 10, [35], 2)' 2
'(6, 7, [31], 1)' 1
'(16, 1, [28], 2)' 2
'(22, 36, [39], 1)' 1
'(0, 8, [37], 1)' 1
'(25, 33, [5], 1)' 1
'(14, 20, [34], 1)' 1
'(5, 23, [0], 2)' 2
'(9, 27, [38], 1)' 1
'(28, 31, [17], 1)' 1
'(29, 43, [2], 1)' 1
'(9, 37, [4], 2)' 2
'(28, 29, [38], 1)' 1
'(20, 23, [34], 2)' 2
'(23, 8, [30], 2)' 2
'(21, 7, [22], 2)' 2
'(26, 0, [36], 2)' 2
'(3, 24, [41], 1)' 1
'(15, 24, [14], 1)' 1
'(25, 27, [10], 1)' 1
'(0, 10, [39], 1)' 1
'(9, 26, [5], 2)' 2
'(7, 10, [33], 1)' 1
'(23, 7, [4], 2)' 2
'(14, 37, [1], 2)' 2
'(25, 43, [21], 1)' 1
'(34, 28, [26], 2)' 2
'(15, 1, [26], 2)' 2
'(31, 29, [40], 2)' 2
'(1, 21, [25], 1)' 1
'(19, 3, [24], 2)' 2
'(42, 34, [25], 2)' 2
'(18, 36, [2], 1)' 1
'(37, 38, [12], 1)' 1
'(40, 20, [13], 2)' 2
'(16, 17, [26], 2)' 1
'(25, 21, [8], 2)' 2
'(0, 32, [42], 2)' 2
'(24, 25, [0], 1)' 1
'(35, 36, [43], 2)' 1
'(31, 37, [26], 1)' 1
'(20, 41, [42], 1)' 1
'(7, 11, [18], 2)' 2
'(7, 22, [30], 1)' 1
'(8, 11, [36], 1)' 1
'(9, 19, [1], 2)' 2
'(25, 18, [28], 2)' 2
'(22, 28, [34], 2)' 2
'(3, 31, [32], 1)' 1
'(17, 3, [37], 2)' 2
'(41, 35, [17], 2)' 2
'(42, 36, [30], 2)' 2
'(9, 23, [42], 2)' 2
'(15, 23, [27], 1)' 1
'(30, 27, [10], 2)' 2
'(25, 12, [40], 2)' 2
'(28, 26, [24], 2)' 2
'(31, 35, [17], 1)' 1
'(0, 21, [40], 2)' 2
'(35, 31, [17], 2)' 2
'(6, 25, [3], 1)' 1
'(23, 26, [36], 2)' 2
'(8, 20, [43], 1)' 1
'(26, 17, [1], 2)' 2
'(34, 4, [42], 2)' 2
'(23, 20, [24], 2)' 2
'(43, 15, [0], 2)' 2
'(31, 42, [17], 2)' 2
'(8, 13, [20], 2)' 2
'(4, 7, [8], 2)' 2
'(37, 23, [42], 2)' 2
'(8, 36, [42], 2)' 2
'(42, 36, [26], 2)' 2
'(11, 1, [36], 2)' 2
'(39, 43, [36], 1)' 1
'(15, 34, [3], 2)' 2
'(36, 30, [3], 2)' 2
'(43, 41, [9], 2)' 2
'(34, 24, [9], 2)' 2
'(23, 34, [6], 1)' 1
'(27, 23, [16], 2)' 2
'(10, 26, [32], 2)' 2
'(17, 18, [2], 2)' 1
'(27, 29, [23], 2)' 2
'(9, 8, [20], 2)' 1
'(38, 4, [42], 2)' 2
'(29, 39, [15], 2)' 2
'(30, 43, [16], 1)' 1
'(18, 29, [9], 1)' 1
'(19, 14, [34], 2)' 2
'(1, 12, [15], 1)' 1
'(23, 42, [9], 2)' 2
'(32, 41, [0], 1)' 1
'(2, 15, [39], 1)' 1
'(34, 38, [13], 1)' 1
'(5, 16, [19], 2)' 2
'(7, 1, [42], 2)' 2
'(22, 42, [3], 1)' 1
'(25, 21, [5], 2)' 2
'(31, 43, [17], 2)' 2
'(19, 27, [8], 1)' 1
'(2, 26, [33], 2)' 2
'(7, 16, [35], 2)' 2
'(19, 4, [30], 2)' 2
'(12, 8, [38], 2)' 2
'(42, 1, [39], 3)' 1
'(42, 31, [20], 2)' 2
'(10, 17, [22], 1)' 1
'(41, 40, [22], 2)' 1
'(10, 31, [35], 1)' 1
'(30, 25, [4], 2)' 2
'(3, 6, [24], 1)' 1
'(11, 0, [14], 2)' 2
'(6, 12, [33], 2)' 2
'(41, 43, [15], 2)' 2
'(9, 29, [2], 1)' 1
'(20, 31, [6], 1)' 1
'(13, 15, [7], 2)' 2
'(24, 35, [39], 1)' 1
'(10, 22, [35], 1)' 1
'(18, 33, [41], 1)' 1
'(25, 26, [6], 2)' 1
'(16, 22, [1], 1)' 1
'(14, 1, [37], 2)' 2
'(20, 5, [4], 2)' 2
'(7, 19, [29], 1)' 1
'(37, 16, [7], 2)' 2
'(0, 14, [40], 1)' 1
'(25, 29, [7], 2)' 2
'(18, 1, [42], 2)' 2
'(25, 32, [35], 2)' 2
'(39, 25, [16], 2)' 2
'(3, 34, [35], 1)' 1
'(11, 15, [9], 2)' 2
'(28, 32, [13], 2)' 2
'(15, 16, [21], 1)' 1
'(14, 15, [4], 2)' 1
'(20, 5, [23], 2)' 2
'(22, 42, [14], 2)' 2
'(25, 30, [38], 2)' 2
'(39, 20, [7], 2)' 2
'(7, 27, [31], 2)' 2
'(1, 19, [36], 1)' 1
'(9, 25, [26], 2)' 2
'(21, 24, [14], 2)' 2
'(38, 29, [0], 2)' 2
'(9, 30, [6], 2)' 2
'(7, 17, [24], 2)' 2
'(10, 12, [14], 1)' 1
'(5, 26, [43], 2)' 2
'(26, 28, [32], 2)' 2
'(11, 34, [5], 2)' 2
'(18, 30, [43], 1)' 1
'(11, 21, [23], 1)' 1
'(21, 31, [2], 1)' 1
'(24, 12, [37], 2)' 2
'(7, 2, [24], 2)' 2
'(28, 7, [35], 2)' 2
'(28, 24, [14], 2)' 2
'(30, 43, [1], 2)' 2
'(30, 36, [9], 1)' 1
'(23, 18, [42], 2)' 2
'(31, 42, [25], 1)' 1
'(8, 13, [38], 1)' 1
'(29, 12, [9], 2)' 2
'(14, 23, [9], 1)' 1
'(43, 26, [14], 2)' 2
'(37, 29, [18], 2)' 2
'(33, 12, [4], 2)' 2
'(40, 41, [34], 1)' 1
'(29, 32, [1], 2)' 2
'(37, 27, [42], 2)' 2
'(33, 40, [31], 2)' 2
'(20, 35, [39], 1)' 1
'(23, 9, [27], 2)' 2
'(39, 40, [10], 2)' 1
'(1, 10, [25], 2)' 2
'(27, 35, [10], 2)' 2
'(11, 35, [36], 2)' 2
'(21, 25, [27], 1)' 1
'(28, 30, [18], 1)' 1
'(3, 1, [4], 2)' 2
'(33, 30, [28], 4)' 1
'(30, 5, [43], 2)' 2
'(19, 20, [21], 1)' 1
'(21, 35, [41], 1)' 1
'(9, 26, [28], 1)' 1
'(13, 43, [5], 1)' 1
'(2, 0, [27], 2)' 2
'(27, 29, [31], 2)' 2
'(17, 41, [7], 2)' 2
'(38, 36, [37], 3)' 1
'(1, 9, [37], 1)' 1
'(1, 8, [34], 2)' 2
'(6, 23, [24], 2)' 2
'(19, 39, [41], 1)' 1
'(30, 19, [41], 2)' 2
'(11, 6, [22], 2)' 2
'(22, 25, [8], 2)' 2
'(28, 36, [0], 1)' 1
'(1, 11, [23], 1)' 1
'(23, 12, [4], 2)' 2
'(17, 32, [9], 1)' 1
'(24, 6, [3], 2)' 2
'(39, 29, [40], 2)' 2
'(25, 41, [7], 1)' 1
'(16, 22, [32], 1)' 1
'(10, 13, [32], 2)' 2
'(26, 20, [42], 2)' 2
'(21, 2, [0], 2)' 2
'(26, 5, [40], 2)' 2
'(20, 21, [7], 1)' 1
'(27, 5, [43], 2)' 2
'(30, 8, [5], 2)' 2
'(30, 31, [26], 1)' 1
'(38, 39, [36], 1)' 1
'(6, 20, [42], 1)' 1
'(38, 40, [18], 2)' 2
'(11, 38, [1], 2)' 2
'(21, 27, [34], 1)' 1
'(25, 27, [0], 2)' 2
'(10, 13, [43], 2)' 2
'(6, 10, [20], 1)' 1
'(19, 26, [30], 1)' 1
'(5, 24, [41], 2)' 2
'(35, 39, [42], 2)' 2
'(21, 25, [20], 1)' 1
'(22, 42, [19], 1)' 1
'(6, 28, [42], 2)' 2
'(28, 30, [9], 2)' 2
'(11, 4, [25], 2)' 2
'(29, 21, [4], 2)' 2
'(10, 25, [40], 2)' 2
'(43, 37, [27], 2)' 2
'(14, 11, [9], 2)' 2
'(22, 41, [4], 1)' 1
'(32, 6, [40], 2)' 2
'(22, 19, [2], 2)' 2
'(2, 25, [0], 2)' 2
'(16, 21, [35], 1)' 1
'(20, 6, [25], 2)' 2
'(2, 8, [34], 1)' 1
'(30, 39, [11], 2)' 2
'(34, 39, [7], 2)' 2
'(14, 12, [10], 2)' 2
'(24, 28, [6], 1)' 1
'(20, 41, [9], 1)' 1
'(17, 21, [3], 1)' 1
'(24, 37, [1], 2)' 2
'(15, 7, [18], 2)' 2
'(26, 29, [32], 2)' 2
'(27, 34, [13], 1)' 1
'(18, 5, [28], 2)' 2
'(34, 35, [25], 1)' 1
'(32, 43, [7], 2)' 2
'(3, 14, [1], 2)' 2
'(39, 25, [19], 2)' 2
'(38, 29, [1], 2)' 2
'(21, 24, [15], 2)' 2
'(9, 34, [4], 2)' 2
'(35, 32, [11], 2)' 2
'(30, 26, [34], 2)' 2
'(24, 26, [36], 2)' 2
'(9, 12, [40], 2)' 2
'(27, 20, [12], 2)' 2
'(17, 20, [41], 2)' 2
'(3, 17, [28], 2)' 2
'(15, 18, [10], 2)' 2
'(29, 35, [27], 1)' 1
'(6, 17, [20], 1)' 1
'(17, 30, [36], 2)' 2
'(42, 28, [11], 2)' 2
'(23, 2, [1], 2)' 2
'(10, 16, [22], 1)' 1
'(10, 21, [41], 2)' 2
'(12, 2, [13], 2)' 2
'(9, 12, [7], 2)' 2
'(37, 39, [13], 2)' 2
'(11, 33, [1], 2)' 2
'(25, 33, [38], 1)' 1
'(12, 17, [34], 1)' 1
'(30, 35, [10], 2)' 2
'(35, 31, [14], 2)' 2
'(2, 35, [36], 2)' 2
'(17, 32, [16], 2)' 2
'(31, 21, [39], 2)' 2
'(14, 35, [6], 1)' 1
'(8, 18, [1], 2)' 2
'(40, 30, [42], 2)' 2
'(15, 41, [3], 2)' 2
'(30, 32, [4], 1)' 1
'(7, 34, [39], 1)' 1
'(0, 33, [35], 2)' 2
'(3, 21, [24], 1)' 1
'(32, 23, [18], 2)' 2
'(36, 31, [5], 2)' 2
'(21, 20, [2], 2)' 1
'(15, 19, [11], 2)' 2
'(27, 42, [24], 2)' 2
'(28, 11, [0], 2)' 2
'(38, 42, [33], 1)' 1
'(3, 24, [30], 2)' 2
'(43, 32, [27], 2)' 2
'(33, 35, [40], 1)' 1
'(17, 33, [37], 1)' 1
'(24, 26, [32], 2)' 2
'(27, 36, [41], 1)' 1
'(10, 3, [1], 2)' 2
'(41, 38, [15], 2)' 2
'(34, 29, [24], 2)' 2
'(36, 16, [42], 2)' 2
'(40, 14, [42], 2)' 2
'(36, 31, [13], 2)' 2
'(16, 31, [10], 2)' 2
'(31, 32, [9], 2)' 1
'(12, 29, [42], 2)' 2
'(2, 32, [43], 2)' 2
'(4, 36, [39], 2)' 2
'(39, 17, [3], 2)' 2
'(29, 30, [41], 2)' 1
'(21, 35, [37], 1)' 1
'(11, 7, [5], 2)' 2
'(29, 20, [9], 2)' 2
'(38, 14, [43], 2)' 2
'(12, 14, [19], 2)' 2
'(30, 26, [39], 2)' 2
'(30, 28, [23], 2)' 2
'(16, 11, [35], 2)' 2
'(10, 42, [9], 1)' 1
'(42, 24, [16], 2)' 2
'(19, 20, [0], 1)' 1
'(31, 8, [40], 2)' 2
'(9, 30, [35], 1)' 1
'(7, 12, [39], 2)' 2
'(38, 40, [19], 2)' 2
'(3, 4, [15], 2)' 1
'(22, 16, [1], 2)' 2
'(5, 16, [29], 2)' 2
'(17, 1, [34], 2)' 2
'(7, 13, [35], 2)' 2
'(19, 29, [38], 1)' 1
'(42, 39, [27], 2)' 2
'(26, 35, [9], 2)' 2
'(21, 36, [12], 2)' 2
'(19, 21, [13], 1)' 1
'(9, 30, [1], 2)' 2
'(33, 31, [7], 2)' 2
'(7, 20, [22], 1)' 1
'(24, 42, [8], 1)' 1
'(42, 21, [19], 2)' 2
'(34, 21, [20], 2)' 2
'(24, 38, [15], 2)' 2
'(23, 30, [21], 2)' 2
'(18, 30, [36], 1)' 1
'(12, 32, [37], 1)' 1
'(18, 37, [7], 2)' 2
'(10, 14, [4], 2)' 2
'(6, 11, [40], 1)' 1
'(41, 42, [30], 1)' 1
'(23, 36, [1], 2)' 2
'(23, 25, [12], 2)' 2
'(14, 24, [9], 1)' 1
'(35, 22, [13], 2)' 2
'(34, 30, [26], 2)' 2
'(25, 35, [23], 1)' 1
'(31, 39, [13], 1)' 1
'(6, 8, [17], 2)' 2
'(12, 35, [4], 1)' 1
'(27, 23, [15], 2)' 2
'(19, 28, [0], 2)' 2
'(42, 41, [14], 2)' 1
'(1, 6, [8], 1)' 1
'(36, 41, [31], 2)' 2
'(19, 38, [9], 2)' 2
'(16, 12, None, 0)' 1
'(14, 43, [13], 2)' 2
'(25, 29, [6], 2)' 2
'(9, 11, [16], 1)' 1
'(13, 31, [5], 2)' 2
'(0, 15, [26], 2)' 2
'(25, 34, [10], 1)' 1
'(7, 32, [34], 1)' 1
'(25, 7, [6], 2)' 2
'(11, 39, [42], 1)' 1
'(11, 42, [6], 2)' 2
'(32, 35, [9], 2)' 2
'(17, 23, [13], 1)' 1
'(5, 24, [0], 2)' 2
'(31, 14, [4], 2)' 2
'(29, 1, [0], 2)' 2
'(29, 37, [0], 1)' 1
'(28, 37, [9], 2)' 2
'(13, 2, [42], 2)' 2
'(42, 11, [4], 2)' 2
'(3, 6, [43], 1)' 1
'(34, 18, [37], 2)' 2
'(31, 17, [8], 2)' 2
'(26, 38, [24], 1)' 1
'(40, 42, [13], 1)' 1
'(25, 39, [11], 1)' 1
'(32, 41, [9], 1)' 1
'(8, 2, [26], 2)' 2
'(35, 27, [17], 2)' 2
'(25, 31, [18], 2)' 2
'(11, 8, [24], 2)' 2
'(41, 3, [0], 2)' 2
'(0, 21, [37], 1)' 1
'(5, 21, [22], 2)' 2
'(23, 39, [2], 1)' 1
'(35, 42, [2], 2)' 2
'(19, 2, [43], 2)' 2
'(41, 30, [2], 2)' 2
'(28, 36, [42], 1)' 1
'(8, 13, [37], 2)' 2
'(23, 29, [15], 2)' 2
'(35, 11, [6], 2)' 2
'(11, 9, [36], 2)' 2
'(24, 34, [42], 2)' 2
'(22, 20, [10], 2)' 2
'(34, 32, [7], 2)' 2
'(9, 14, [1], 2)' 2
'(20, 28, [26], 4)' 1
'(28, 38, [21], 1)' 1
'(34, 17, [35], 2)' 2
'(13, 2, [23], 2)' 2
'(8, 13, [31], 1)' 1
'(32, 39, [9], 2)' 2
'(24, 13, [6], 2)' 2
'(9, 29, [37], 1)' 1
'(1, 2, [38], 1)' 1
'(12, 16, [11], 2)' 2
'(29, 42, [18], 2)' 2
'(29, 36, [41], 2)' 2
'(17, 19, [40], 2)' 2
'(12, 39, [6], 1)' 1
'(2, 16, [19], 1)' 1
'(11, 33, [4], 1)' 1
'(23, 41, [14], 2)' 2
'(40, 41, [20], 1)' 1
'(6, 27, [35], 1)' 1
'(18, 38, [11], 2)' 2
'(33, 38, [0], 2)' 2
'(4, 0, [15], 2)' 2
'(4, 8, [40], 1)' 1
'(21, 23, [43], 1)' 1
'(37, 11, [0], 2)' 2
'(30, 36, [2], 1)' 1
'(27, 18, [7], 2)' 2
'(12, 14, [16], 2)' 2
'(39, 41, [11], 1)' 1
'(20, 16, [34], 2)' 2
'(6, 17, [24], 2)' 2
'(40, 21, [1], 2)' 2
'(10, 11, [30], 1)' 1
'(23, 30, [6], 2)' 2
'(6, 35, [41], 1)' 1
'(32, 10, [8], 2)' 2
'(8, 38, [3], 1)' 1
'(25, 6, [2], 2)' 2
'(1, 3, [27], 2)' 2
'(26, 9, [28], 2)' 2
'(37, 35, [11], 2)' 2
'(18, 38, [3], 1)' 1
'(43, 20, [16], 2)' 2
'(6, 5, [18], 2)' 1
'(23, 27, [9], 2)' 2
'(8, 9, [16], 2)' 1
'(2, 19, [41], 1)' 1
'(18, 41, [13], 1)' 1
'(32, 17, [4], 2)' 2
'(8, 23, [27], 2)' 2
'(5, 6, [27], 2)' 1
'(24, 32, [0], 1)' 1
'(34, 9, [36], 2)' 2
'(21, 37, [12], 2)' 2
'(21, 13, [26], 2)' 2
'(26, 32, [5], 1)' 1
'(22, 2, [37], 2)' 2
'(23, 27, [34], 1)' 1
'(28, 29, [9], 2)' 1
'(24, 42, [20], 1)' 1
'(33, 31, [35], 2)' 2
'(32, 14, [8], 2)' 2
'(36, 30, [20], 2)' 2
'(4, 12, [26], 2)' 2
'(7, 14, [33], 1)' 1
'(5, 7, [12], 2)' 2
'(19, 27, [17], 1)' 1
'(10, 24, [28], 2)' 2
'(30, 43, [15], 2)' 2
'(34, 30, [29], 2)' 2
'(2, 4, [30], 2)' 2
'(20, 31, [15], 2)' 2
'(36, 43, [8], 1)' 1
'(30, 37, [11], 1)' 1
'(20, 24, [35], 1)' 1
'(12, 36, [5], 1)' 1
'(9, 19, [0], 1)' 1
'(34, 26, [7], 2)' 2
'(18, 40, [4], 1)' 1
'(30, 28, [31], 2)' 2
'(19, 7, [27], 2)' 2
'(34, 11, [6], 2)' 2
'(37, 35, [1], 2)' 2
'(39, 31, [12], 2)' 2
'(35, 19, [4], 2)' 2
'(7, 8, [38], 1)' 1
'(8, 18, [40], 1)' 1
'(7, 9, [16], 1)' 1
'(35, 41, [18], 1)' 1
'(3, 16, [39], 2)' 2
'(31, 30, [28], 2)' 1
'(17, 29, [7], 2)' 2
'(42, 35, [20], 2)' 2
'(17, 32, [0], 2)' 2
'(5, 41, [1], 1)' 1
'(25, 37, [42], 2)' 2
'(4, 11, [1], 1)' 1
'(17, 5, [21], 2)' 2
'(13, 33, [11], 2)' 2
'(17, 7, [19], 2)' 2
'(18, 36, [7], 2)' 2
'(40, 17, [43], 2)' 2
'(14, 31, [5], 1)' 1
'(2, 9, [17], 1)' 1
'(11, 25, [35], 2)' 2
'(16, 39, [11], 1)' 1
'(42, 38, [3], 2)' 2
'(12, 26, [29], 1)' 1
'(18, 5, [33], 2)' 2
'(32, 18, [13], 2)' 2
'(0, 18, [30], 1)' 1
'(38, 42, [4], 2)' 2
'(25, 26, [42], 2)' 1
'(20, 21, [33], 2)' 1
'(15, 29, [39], 1)' 1
'(35, 40, [9], 1)' 1
'(25, 30, [35], 2)' 2
'(36, 9, [1], 2)' 2
'(43, 38, [34], 2)' 2
'(13, 34, [3], 1)' 1
'(6, 30, [32], 2)' 2
'(6, 21, [0], 1)' 1
'(22, 29, [4], 2)' 2
'(14, 9, [25], 2)' 2
'(26, 18, [28], 2)' 2
'(21, 27, [13], 2)' 2
'(16, 30, [35], 2)' 2
'(23, 41, [14], 1)' 1
'(19, 41, [2], 2)' 2
'(11, 7, [29], 2)' 2
'(20, 41, [4], 2)' 2
'(2, 32, [33], 2)' 2
'(15, 13, [41], 2)' 2
'(27, 3, [1], 2)' 2
'(5, 23, [29], 1)' 1
'(30, 11, [8], 2)' 2
'(3, 9, [2], 2)' 2
'(14, 15, [8], 2)' 1
'(19, 23, [12], 1)' 1
'(25, 30, [16], 1)' 1
'(4, 13, [1], 2)' 2
'(25, 29, [1], 2)' 2
'(21, 37, [0], 1)' 1
'(22, 25, [0], 2)' 2
'(8, 10, [30], 1)' 1
'(6, 17, [25], 2)' 2
'(20, 16, [35], 2)' 2
'(32, 14, [35], 2)' 2
'(37, 27, [19], 2)' 2
'(18, 35, [6], 1)' 1
'(24, 15, [0], 2)' 2
'(6, 3, [23], 2)' 2
'(30, 14, [43], 2)' 2
'(4, 13, [14], 1)' 1
'(7, 17, [23], 2)' 2
'(29, 30, [36], 1)' 1
'(16, 21, [8], 2)' 2
'(20, 21, [37], 2)' 1
'(12, 2, [37], 2)' 2
'(38, 36, [1], 2)' 2
'(10, 12, [8], 1)' 1
'(14, 31, [33], 2)' 2
'(25, 38, [6], 1)' 1
'(14, 32, [42], 2)' 2
'(30, 38, [11], 2)' 2
'(7, 2, [28], 2)' 2
'(27, 30, [4], 2)' 2
'(30, 41, [8], 1)' 1
'(41, 31, [17], 2)' 2
'(7, 38, [42], 2)' 2
'(0, 10, [21], 1)' 1
'(16, 37, [5], 1)' 1
'(27, 30, [21], 2)' 2
'(14, 27, [36], 1)' 1
'(13, 24, [3], 2)' 2
'(36, 29, [21], 2)' 2
'(40, 36, [1], 2)' 2
'(29, 32, [20], 2)' 2
'(14, 42, [3], 1)' 1
'(2, 11, [29], 2)' 2
'(30, 20, [8], 2)' 2
'(36, 38, [32], 2)' 2
'(26, 31, [25], 1)' 1
'(2, 23, [27], 2)' 2
'(13, 23, [3], 1)' 1
'(37, 13, [38], 2)' 2
'(11, 25, [8], 1)' 1
'(10, 7, [9], 3)' 1
'(0, 14, [36], 1)' 1
'(1, 10, [35], 1)' 1
'(24, 20, [4], 2)' 2
'(33, 15, [5], 2)' 2
'(2, 3, [31], 2)' 1
'(38, 10, [42], 2)' 2
'(25, 36, [16], 2)' 2
'(37, 30, [23], 2)' 2
'(38, 42, [10], 2)' 2
'(6, 21, [38], 2)' 2
'(29, 30, [32], 1)' 1
'(8, 7, [18], 2)' 1
'(20, 10, [38], 2)' 2
'(26, 6, [31], 2)' 2
'(2, 8, [26], 2)' 2
'(20, 33, [39], 1)' 1
'(13, 26, [11], 1)' 1
'(6, 36, [42], 1)' 1
'(1, 12, [18], 1)' 1
'(9, 8, [40], 2)' 1
'(22, 11, [35], 2)' 2
'(20, 14, [4], 2)' 2
'(8, 7, [31], 2)' 1
'(19, 6, [31], 2)' 2
'(13, 39, [42], 1)' 1
'(0, 22, [33], 2)' 2
'(28, 17, [39], 2)' 2
'(26, 25, [36], 2)' 1
'(8, 16, [34], 2)' 2
'(34, 30, [40], 2)' 2
'(37, 32, [28], 2)' 2
'(16, 18, [9], 1)' 1
'(22, 30, [32], 1)' 1
'(27, 41, [25], 1)' 1
'(16, 20, [2], 1)' 1
'(33, 30, [34], 2)' 2
'(8, 29, [0], 2)' 2
'(16, 3, [38], 2)' 2
'(36, 34, [24], 2)' 2
'(20, 39, [8], 2)' 2
'(16, 11, [7], 2)' 2
'(2, 8, [38], 1)' 1
'(41, 28, [15], 2)' 2
'(21, 43, [12], 1)' 1
'(11, 23, [29], 1)' 1
'(26, 8, [35], 2)' 2
'(1, 8, [0], 1)' 1
'(30, 32, [22], 2)' 2
'(23, 24, [18], 1)' 1
'(28, 33, [13], 1)' 1
'(9, 27, [34], 2)' 2
'(37, 40, [10], 2)' 2
'(0, 13, [37], 2)' 2
'(21, 22, [17], 2)' 1
'(14, 29, [36], 1)' 1
'(19, 7, [35], 2)' 2
'(7, 13, [17], 2)' 2
'(33, 39, [26], 1)' 1
'(13, 8, [26], 2)' 2
'(34, 33, [43], 2)' 1
'(9, 11, [13], 1)' 1
'(12, 18, [33], 2)' 2
'(39, 35, [13], 2)' 2
'(14, 12, [16], 2)' 2
'(18, 16, [22], 2)' 2
'(36, 41, [5], 1)' 1
'(27, 36, [38], 1)' 1
'(8, 29, [4], 2)' 2
'(38, 9, [43], 2)' 2
'(40, 17, [1], 2)' 2
'(26, 16, [13], 2)' 2
'(5, 10, [3], 1)' 1
'(20, 30, [31], 2)' 2
'(27, 7, [4], 2)' 2
'(6, 12, [41], 2)' 2
'(16, 9, [27], 2)' 2
'(0, 2, [29], 1)' 1
'(42, 43, [30], 2)' 1
'(24, 37, [17], 2)' 2
'(25, 33, [22], 2)' 2
'(5, 3, [13], 2)' 2
'(19, 27, [41], 2)' 2
'(3, 29, [38], 2)' 2
'(40, 20, [1], 2)' 2
'(30, 11, [36], 2)' 2
'(11, 40, [43], 2)' 2
'(14, 22, [38], 1)' 1
'(31, 8, [32], 2)' 2
'(31, 34, [21], 2)' 2
'(3, 11, [26], 1)' 1
'(29, 32, [38], 1)' 1
'(30, 29, [32], 2)' 1
'(42, 20, [1], 2)' 2
'(9, 6, [5], 2)' 2
'(3, 12, [18], 1)' 1
'(40, 43, [15], 1)' 1
'(14, 29, [43], 1)' 1
'(24, 43, [19], 1)' 1
'(8, 3, [36], 2)' 2
'(0, 39, [42], 1)' 1
'(2, 21, [25], 1)' 1
'(31, 34, [5], 1)' 1
'(10, 7, [14], 2)' 2
'(4, 11, [24], 1)' 1
'(16, 42, [14], 2)' 2
'(10, 28, [4], 1)' 1
'(35, 41, [12], 1)' 1
'(5, 9, [13], 2)' 2
'(39, 41, [18], 1)' 1
'(36, 11, [2], 2)' 2
'(42, 38, [4], 2)' 2
'(17, 9, [37], 2)' 2
'(24, 29, [16], 1)' 1
'(5, 12, [40], 1)' 1
'(19, 22, [27], 2)' 2
'(13, 28, [2], 1)' 1
'(29, 13, [37], 2)' 2
'(19, 41, [15], 1)' 1
'(21, 42, [4], 1)' 1
'(41, 42, [14], 1)' 1
'(17, 23, [7], 1)' 1
'(3, 35, [1], 1)' 1
'(38, 41, [19], 2)' 2
'(1, 4, [9], 2)' 2
'(22, 3, [33], 2)' 2
'(18, 39, [6], 1)' 1
'(9, 25, [30], 2)' 2
'(33, 22, [20], 2)' 2
'(36, 43, [27], 2)' 2
'(42, 35, [23], 2)' 2
'(14, 13, [3], 2)' 1
'(22, 5, [41], 2)' 2
'(19, 32, [36], 1)' 1
'(0, 5, [25], 2)' 2
'(4, 39, [43], 1)' 1
'(16, 2, [25], 2)' 2
'(18, 11, [24], 2)' 2
'(16, 30, [15], 1)' 1
'(27, 38, [41], 1)' 1
'(22, 37, [16], 1)' 1
'(31, 35, [7], 2)' 2
'(32, 27, [20], 2)' 2
'(36, 35, [9], 2)' 1
'(31, 6, [0], 2)' 2
'(31, 39, [4], 2)' 2
'(23, 10, [34], 2)' 2
'(0, 15, [43], 2)' 2
'(16, 25, [27], 1)' 1
'(24, 41, [15], 2)' 2
'(27, 38, [14], 1)' 1
'(6, 26, [42], 2)' 2
'(4, 22, [40], 1)' 1
'(40, 42, [15], 1)' 1
'(17, 9, [33], 2)' 2
'(4, 35, [43], 2)' 2
'(8, 3, [9], 2)' 2
'(7, 10, [37], 1)' 1
'(39, 30, [8], 2)' 2
'(36, 20, [3], 2)' 2
'(13, 26, [8], 1)' 1
'(22, 42, [18], 1)' 1
'(34, 41, [13], 2)' 2
'(22, 40, [12], 1)' 1
'(11, 29, [9], 1)' 1
'(12, 20, [22], 2)' 2
'(13, 23, [26], 1)' 1
'(21, 22, [41], 1)' 1
'(42, 22, [9], 2)' 2
'(21, 37, [3], 1)' 1
'(18, 35, [9], 1)' 1
'(35, 27, [5], 2)' 2
'(12, 7, [31], 2)' 2
'(5, 6, [8], 2)' 1
'(19, 33, [15], 1)' 1
'(31, 33, [4], 2)' 2
'(28, 43, [25], 2)' 2
'(16, 12, [38], 2)' 2
'(0, 4, [38], 1)' 1
'(21, 9, [7], 2)' 2
'(9, 35, [6], 1)' 1
'(22, 38, [8], 2)' 2
'(17, 23, [10], 2)' 2
'(27, 35, [12], 1)' 1
'(36, 40, [16], 1)' 1
'(25, 16, [42], 2)' 2
